Data,Região,Fonte_Energia,Geração_MWh,Custo_Operacional_BRL,Status_Operacao
2024-12-17 20:23:43.422100,Centro-Oeste,Hidrelétrica,746.73,13877.87,Normal
2021-09-29 20:23:43.422100,Nordeste,Eólica,283.63,10105.63,Normal
2021-08-22 20:23:43.422100,Sudeste,Hidrelétrica,450.79,15018.23,Normal
2025-10-20 20:23:43.422100,Sudeste,Solar,408.27,5427.28,Normal
2021-07-14 20:23:43.422100,Sudeste,Termelétrica,620.7,18671.15,Normal
2026-02-26 20:23:43.422100,Nordeste,Hidrelétrica,401.85,6763.41,Normal
2023-12-28 20:23:43.422100,Centro-Oeste,Hidrelétrica,616.76,12696.49,Normal
2024-10-04 20:23:43.422100,Centro-Oeste,Eólica,399.92,11918.14,Manutenção
2024-12-18 20:23:43.422100,Norte,Hidrelétrica,475.05,5970.45,Normal
2025-09-17 20:23:43.422100,Sul,Termelétrica,766.15,24518.25,Normal
2026-03-02 20:23:43.422100,Sudeste,Eólica,470.89,30676.48,Normal
2024-07-25 20:23:43.422100,Sudeste,Termelétrica,733.66,19840.63,Falha
2025-06-08 20:23:43.422100,Nordeste,Hidrelétrica,576.71,10407.25,Normal
2023-08-10 20:23:43.422100,Sudeste,Hidrelétrica,641.04,15045.63,Normal
2022-06-21 20:23:43.422100,Sul,Termelétrica,521.52,11007.88,Normal
2022-12-25 20:23:43.422100,Nordeste,Termelétrica,304.27,7621.58,Normal
2024-12-05 20:23:43.422100,Nordeste,Hidrelétrica,101.86,17434.18,Normal
2023-02-19 20:23:43.422100,Centro-Oeste,Termelétrica,324.49,23094.86,Normal
2024-12-20 20:23:43.422100,Centro-Oeste,Termelétrica,588.46,14653.73,Normal
2023-05-12 20:23:43.422100,Sudeste,Hidrelétrica,393.78,18737.65,Normal
2024-05-02 20:23:43.422100,Centro-Oeste,Termelétrica,231.68,22104.6,Manutenção
2024-09-01 20:23:43.422100,Sudeste,Hidrelétrica,228.77,17746.68,Normal
2025-06-05 20:23:43.422100,Centro-Oeste,Hidrelétrica,829.73,564.6,Normal
2023-02-09 20:23:43.422100,Nordeste,Eólica,550.6,8618.03,Normal
2021-07-13 20:23:43.422100,Sul,Termelétrica,677.07,17349.54,Normal
2023-05-22 20:23:43.422100,Nordeste,Eólica,,17213.12,Normal
2022-11-19 20:23:43.422100,Sudeste,Hidrelétrica,669.6,17835.13,Normal
2021-08-23 20:23:43.422100,Norte,Hidrelétrica,645.69,17641.75,Normal
2023-08-09 20:23:43.422100,Sul,Hidrelétrica,782.77,13252.69,Normal
2025-04-06 20:23:43.422100,Sul,Eólica,561.52,17293.29,Normal
2026-01-15 20:23:43.422100,Centro-Oeste,Eólica,644.25,18538.75,Normal
2022-02-17 20:23:43.422100,Nordeste,Eólica,508.28,20244.24,Normal
2026-05-03 20:23:43.422100,Sudeste,Hidrelétrica,427.62,21619.8,Normal
2024-04-08 20:23:43.422100,Nordeste,Termelétrica,701.13,22353.61,Normal
2026-04-24 20:23:43.422100,Sudeste,Termelétrica,633.56,16522.33,Normal
2023-05-01 20:23:43.422100,Sul,Hidrelétrica,566.95,14776.09,Normal
2025-06-10 20:23:43.422100,Sudeste,Solar,527.46,18983.15,Normal
2022-01-15 20:23:43.422100,Sul,Hidrelétrica,432.29,11454.49,Normal
2021-11-30 20:23:43.422100,Nordeste,Eólica,492.46,10785.87,Normal
2022-04-19 20:23:43.422100,Sul,Hidrelétrica,492.08,12123.3,Normal
2024-09-16 20:23:43.422100,Nordeste,Termelétrica,488.36,20588.03,Normal
2022-06-29 20:23:43.422100,Nordeste,Nuclear,491.66,14902.3,Normal
2025-07-11 20:23:43.422100,Sul,Eólica,393.75,17202.05,Normal
2025-04-24 20:23:43.422100,Sudeste,Hidrelétrica,361.95,5511.7,Manutenção
2025-06-23 20:23:43.422100,Sudeste,Eólica,711.93,15382.71,Falha
2025-05-08 20:23:43.422100,Sudeste,Hidrelétrica,530.0,11718.24,Normal
2024-10-05 20:23:43.422100,Sudeste,Hidrelétrica,412.29,21814.81,Normal
2024-05-21 20:23:43.422100,Nordeste,Eólica,678.09,20807.78,Normal
2024-01-09 20:23:43.422100,Sudeste,Hidrelétrica,810.78,14046.91,Manutenção
2022-12-04 20:23:43.422100,Norte,Hidrelétrica,507.46,21028.45,Normal
2023-05-31 20:23:43.422100,Nordeste,Solar,1026.69,5679.96,Normal
2024-04-03 20:23:43.422100,Sudeste,Hidrelétrica,313.65,14110.97,Falha
2023-08-03 20:23:43.422100,Sul,Eólica,681.78,19145.33,Manutenção
2024-09-16 20:23:43.422100,Sudeste,Hidrelétrica,159.76,19959.79,Normal
2022-06-23 20:23:43.422100,Nordeste,Termelétrica,419.07,11862.83,Normal
2021-07-11 20:23:43.422100,Sudeste,Termelétrica,297.71,12968.19,Normal
2023-11-15 20:23:43.422100,Sul,Termelétrica,273.23,16979.63,Normal
2026-02-15 20:23:43.422100,Nordeste,Hidrelétrica,421.75,11614.89,Manutenção
2022-09-22 20:23:43.422100,Nordeste,Nuclear,490.19,17175.92,Normal
2024-12-05 20:23:43.422100,Nordeste,Hidrelétrica,245.84,9104.91,Normal
2024-09-07 20:23:43.422100,Centro-Oeste,Termelétrica,466.75,11019.36,Normal
2025-06-01 20:23:43.422100,Norte,Hidrelétrica,590.87,5824.38,Normal
2022-12-15 20:23:43.422100,Centro-Oeste,Nuclear,640.9,22304.36,Normal
2022-01-03 20:23:43.422100,Sudeste,Hidrelétrica,620.1,20368.69,Normal
2025-09-26 20:23:43.422100,Sudeste,Eólica,520.86,20189.43,Normal
2025-04-15 20:23:43.422100,Sul,Nuclear,312.55,17067.86,Normal
2023-07-09 20:23:43.422100,Centro-Oeste,Eólica,591.81,11831.5,Normal
2024-09-28 20:23:43.422100,Norte,Solar,386.85,9354.25,Manutenção
2022-07-11 20:23:43.422100,Centro-Oeste,Eólica,295.1,21494.42,Normal
2022-09-11 20:23:43.422100,Sul,Nuclear,392.83,16988.62,Normal
2025-02-27 20:23:43.422100,Norte,Solar,506.25,22868.85,Normal
2025-06-22 20:23:43.422100,Nordeste,Hidrelétrica,523.29,10871.34,Normal
2024-05-17 20:23:43.422100,Sudeste,Hidrelétrica,485.99,9293.98,Normal
2021-11-10 20:23:43.422100,Nordeste,Solar,698.18,18099.25,Normal
2023-03-31 20:23:43.422100,Sudeste,Hidrelétrica,634.35,14334.17,Normal
2024-08-15 20:23:43.422100,Centro-Oeste,Hidrelétrica,624.42,11583.45,Normal
2021-09-16 20:23:43.422100,Sudeste,Solar,366.16,13659.7,Normal
2025-07-18 20:23:43.422100,Sudeste,Hidrelétrica,410.7,19115.24,Normal
2022-11-28 20:23:43.422100,Norte,Hidrelétrica,405.94,17666.02,Normal
2024-03-20 20:23:43.422100,Centro-Oeste,Solar,703.35,16057.09,Normal
2025-07-13 20:23:43.422100,Nordeste,Termelétrica,280.62,14892.92,Falha
2024-03-30 20:23:43.422100,Sudeste,Hidrelétrica,497.6,23617.9,Normal
2024-08-26 20:23:43.422100,Sudeste,Hidrelétrica,520.57,13545.68,Manutenção
2022-05-07 20:23:43.422100,Sudeste,Hidrelétrica,640.02,15701.38,Manutenção
2025-06-09 20:23:43.422100,Centro-Oeste,Termelétrica,760.19,12493.41,Manutenção
2022-04-25 20:23:43.422100,Sudeste,Hidrelétrica,521.42,15410.97,Normal
2022-02-16 20:23:43.422100,Norte,Hidrelétrica,553.5,11066.93,Normal
2021-08-19 20:23:43.422100,Norte,Termelétrica,519.15,13955.97,Normal
2023-07-14 20:23:43.422100,Nordeste,Eólica,582.47,11463.92,Manutenção
2023-12-08 20:23:43.422100,Sudeste,Termelétrica,410.71,25156.36,Normal
2022-04-27 20:23:43.422100,Sudeste,Hidrelétrica,757.29,19000.13,Normal
2025-04-01 20:23:43.422100,Centro-Oeste,Hidrelétrica,527.33,10050.65,Normal
2024-10-22 20:23:43.422100,Sul,Hidrelétrica,443.13,16908.28,Normal
2023-03-17 20:23:43.422100,Centro-Oeste,Eólica,293.71,13209.21,Manutenção
2022-08-25 20:23:43.422100,Sudeste,Hidrelétrica,545.66,16443.95,Falha
2023-04-01 20:23:43.422100,Sul,Hidrelétrica,700.28,10013.29,Normal
2023-06-08 20:23:43.422100,Sudeste,Nuclear,440.56,23742.65,Normal
2026-04-02 20:23:43.422100,Sudeste,Hidrelétrica,575.79,3179.45,Normal
2024-06-14 20:23:43.422100,Centro-Oeste,Eólica,546.52,17460.72,Normal
2022-04-26 20:23:43.422100,Norte,Eólica,568.79,17090.02,Normal
2022-04-03 20:23:43.422100,Sudeste,Hidrelétrica,291.0,13054.63,Normal
2023-05-25 20:23:43.422100,Sul,Eólica,498.81,18375.83,Manutenção
2025-05-11 20:23:43.422100,Centro-Oeste,Hidrelétrica,511.84,22499.36,Normal
2025-11-16 20:23:43.422100,Sudeste,Hidrelétrica,469.37,15817.32,Normal
2026-03-12 20:23:43.422100,Centro-Oeste,Hidrelétrica,359.59,7292.27,Normal
2022-05-17 20:23:43.422100,Sul,Solar,468.01,194338.2,Normal
2023-08-30 20:23:43.422100,Sul,Nuclear,642.55,6654.29,Normal
2024-06-25 20:23:43.422100,Norte,Hidrelétrica,471.8,18975.09,Normal
2021-10-20 20:23:43.422100,Sudeste,Termelétrica,493.4,19833.99,Normal
2024-03-27 20:23:43.422100,Sudeste,Termelétrica,522.99,10731.09,Normal
2024-04-30 20:23:43.422100,Norte,Hidrelétrica,501.6,8389.58,Normal
2026-04-19 20:23:43.422100,Centro-Oeste,Hidrelétrica,613.76,11270.15,Falha
2025-04-07 20:23:43.422100,Nordeste,Hidrelétrica,382.25,12499.73,Manutenção
2026-03-26 20:23:43.422100,Sul,Hidrelétrica,439.82,13004.01,Normal
2023-11-24 20:23:43.422100,Norte,Hidrelétrica,349.42,21676.9,Manutenção
2023-06-28 20:23:43.422100,Sul,Eólica,289.73,12182.7,Normal
2022-10-05 20:23:43.422100,Sul,Eólica,562.1,21140.86,Normal
2025-07-23 20:23:43.422100,Norte,Eólica,624.55,18221.84,Normal
2024-09-02 20:23:43.422100,Sudeste,Hidrelétrica,454.74,18464.08,Normal
2023-03-01 20:23:43.422100,Sudeste,Hidrelétrica,422.34,16261.96,Normal
2022-11-10 20:23:43.422100,Sul,Hidrelétrica,458.18,9640.01,Normal
2025-02-16 20:23:43.422100,Sudeste,Eólica,233.9,8851.36,Normal
2026-04-03 20:23:43.422100,Sudeste,Hidrelétrica,478.57,9652.25,Falha
2022-10-23 20:23:43.422100,Sul,Hidrelétrica,294.05,13338.79,Normal
2021-10-05 20:23:43.422100,Nordeste,Hidrelétrica,286.95,18643.38,Manutenção
2024-03-01 20:23:43.422100,Centro-Oeste,Eólica,489.9,11534.62,Normal
2025-09-07 20:23:43.422100,Sudeste,Solar,653.42,16268.04,Normal
2025-08-13 20:23:43.422100,Nordeste,Termelétrica,451.64,18160.14,Normal
2024-11-22 20:23:43.422100,Sul,Solar,775.35,15149.04,Normal
2023-06-01 20:23:43.422100,Sudeste,Solar,601.22,16468.07,Falha
2023-12-31 20:23:43.422100,Centro-Oeste,Hidrelétrica,474.64,17252.23,Normal
2024-08-02 20:23:43.422100,Nordeste,Termelétrica,786.63,21445.31,Normal
2024-12-17 20:23:43.422100,Nordeste,Hidrelétrica,222.33,10533.86,Normal
2024-02-24 20:23:43.422100,Norte,Eólica,611.33,5543.99,Falha
2022-09-04 20:23:43.422100,Centro-Oeste,Hidrelétrica,669.89,13017.13,Normal
2021-10-16 20:23:43.422100,Sudeste,Eólica,418.83,16240.92,Normal
2024-11-28 20:23:43.422100,Sudeste,Hidrelétrica,710.4,12222.71,Normal
2023-10-27 20:23:43.422100,Centro-Oeste,Eólica,384.21,21552.48,Normal
2022-08-27 20:23:43.422100,Nordeste,Hidrelétrica,476.41,11539.97,Normal
2022-08-05 20:23:43.422100,Nordeste,Hidrelétrica,550.93,18243.54,Normal
2025-11-14 20:23:43.422100,Sul,Solar,440.17,19531.62,Normal
2021-11-17 20:23:43.422100,Norte,Hidrelétrica,416.03,26057.57,Normal
2022-09-13 20:23:43.422100,Nordeste,Termelétrica,406.58,6306.12,Normal
2025-05-14 20:23:43.422100,Sudeste,Hidrelétrica,448.48,14910.54,Normal
2024-03-13 20:23:43.422100,Sudeste,Eólica,,10417.43,Normal
2023-12-01 20:23:43.422100,Nordeste,Termelétrica,752.52,24653.27,Normal
2022-08-10 20:23:43.422100,Sul,Hidrelétrica,157.03,13669.14,Manutenção
2024-03-09 20:23:43.422100,Sudeste,Hidrelétrica,607.97,23541.67,Normal
2024-05-13 20:23:43.422100,Nordeste,Nuclear,385.71,7986.09,Normal
2022-10-08 20:23:43.422100,Sudeste,Hidrelétrica,664.8,13503.84,Normal
2025-11-21 20:23:43.422100,Nordeste,Eólica,629.76,10931.58,Normal
2021-11-13 20:23:43.422100,Centro-Oeste,Termelétrica,372.33,26092.11,Normal
2024-02-11 20:23:43.422100,Sudeste,Hidrelétrica,419.75,12085.47,Normal
2025-10-20 20:23:43.422100,Sul,Eólica,453.3,7213.99,Falha
2022-12-10 20:23:43.422100,Centro-Oeste,Solar,621.45,17322.18,Manutenção
2022-07-30 20:23:43.422100,Nordeste,Hidrelétrica,505.56,17858.91,Normal
2022-07-21 20:23:43.422100,Sudeste,Eólica,377.02,23894.83,Normal
2025-02-27 20:23:43.422100,Sul,Termelétrica,426.22,19838.34,Manutenção
2025-08-16 20:23:43.422100,Sudeste,Hidrelétrica,,15679.85,Normal
2022-08-26 20:23:43.422100,Sudeste,Hidrelétrica,,19367.35,Normal
2023-05-12 20:23:43.422100,Nordeste,Hidrelétrica,271.3,7757.94,Manutenção
2021-12-16 20:23:43.422100,Sudeste,Nuclear,534.99,17812.51,Normal
2021-11-23 20:23:43.422100,Sul,Hidrelétrica,308.24,16045.48,Normal
2021-07-24 20:23:43.422100,Centro-Oeste,Hidrelétrica,567.75,8162.78,Normal
2026-02-13 20:23:43.422100,Nordeste,Eólica,494.3,18007.45,Normal
2025-11-11 20:23:43.422100,Centro-Oeste,Hidrelétrica,568.31,12801.84,Normal
2023-12-30 20:23:43.422100,Centro-Oeste,Hidrelétrica,328.39,12132.39,Normal
2022-10-11 20:23:43.422100,Centro-Oeste,Hidrelétrica,752.37,15982.77,Normal
2023-06-06 20:23:43.422100,Norte,Termelétrica,624.7,16139.73,Normal
2021-09-17 20:23:43.422100,Nordeste,Termelétrica,504.66,14701.99,Normal
2024-08-12 20:23:43.422100,Sudeste,Hidrelétrica,708.13,19764.54,Normal
2026-05-07 20:23:43.422100,Centro-Oeste,Hidrelétrica,778.74,11390.48,Normal
2023-05-13 20:23:43.422100,Sul,Hidrelétrica,432.81,16631.67,Normal
2025-03-30 20:23:43.422100,Sudeste,Hidrelétrica,466.69,19016.06,Normal
2023-10-22 20:23:43.422100,Centro-Oeste,Hidrelétrica,619.97,10859.65,Normal
2025-02-28 20:23:43.422100,Nordeste,Hidrelétrica,227.85,11269.29,Normal
2025-03-10 20:23:43.422100,Sudeste,Hidrelétrica,417.76,8859.47,Normal
2024-05-12 20:23:43.422100,Nordeste,Hidrelétrica,390.79,18665.5,Normal
2023-08-19 20:23:43.422100,Sul,Hidrelétrica,537.39,4158.44,Normal
2025-01-27 20:23:43.422100,Nordeste,Hidrelétrica,329.3,16319.94,Normal
2024-01-17 20:23:43.422100,Norte,Hidrelétrica,358.98,12963.43,Normal
2024-09-18 20:23:43.422100,Nordeste,Hidrelétrica,762.06,12310.16,Manutenção
2024-05-10 20:23:43.422100,Sudeste,Eólica,776.54,11824.79,Normal
2021-07-04 20:23:43.422100,Sudeste,Hidrelétrica,732.13,4867.54,Normal
2026-03-10 20:23:43.422100,Nordeste,Hidrelétrica,237.74,14267.65,Normal
2024-03-06 20:23:43.422100,Sudeste,Eólica,471.86,13069.68,Normal
2024-12-12 20:23:43.422100,Nordeste,Hidrelétrica,471.97,11017.05,Normal
2023-10-08 20:23:43.422100,Sudeste,Hidrelétrica,769.15,12808.05,Manutenção
2023-05-30 20:23:43.422100,Norte,Hidrelétrica,583.37,180213.4,Normal
2025-08-07 20:23:43.422100,Sudeste,Termelétrica,273.82,13798.69,Normal
2024-10-31 20:23:43.422100,Sudeste,Hidrelétrica,584.32,15164.12,Normal
2025-05-19 20:23:43.422100,Norte,Termelétrica,373.2,13720.3,Normal
2026-03-10 20:23:43.422100,Sudeste,Solar,482.19,15315.75,Normal
2023-08-16 20:23:43.422100,Sudeste,Termelétrica,424.62,16789.35,Normal
2024-03-18 20:23:43.422100,Sudeste,Eólica,540.16,13486.6,Normal
2021-06-20 20:23:43.422100,Sudeste,Hidrelétrica,586.09,17749.63,Normal
2025-08-02 20:23:43.422100,Sudeste,Solar,544.95,29918.78,Normal
2025-06-08 20:23:43.422100,Sudeste,Eólica,412.78,16390.63,Normal
2023-08-02 20:23:43.422100,Sul,Eólica,508.34,6371.69,Normal
2022-10-06 20:23:43.422100,Sul,Eólica,337.13,13859.16,Normal
2023-11-14 20:23:43.422100,Sudeste,Hidrelétrica,463.99,11971.54,Normal
2022-07-27 20:23:43.422100,Sul,Hidrelétrica,403.85,9190.56,Normal
2023-04-28 20:23:43.422100,Sul,Nuclear,134.66,12525.1,Normal
2021-06-15 20:23:43.422100,Nordeste,Termelétrica,527.36,17848.39,Normal
2025-06-05 20:23:43.422100,Sul,Hidrelétrica,380.6,13057.33,Normal
2025-09-29 20:23:43.422100,Nordeste,Nuclear,321.29,16004.29,Normal
2025-09-27 20:23:43.422100,Norte,Hidrelétrica,690.82,11395.51,Normal
2023-02-14 20:23:43.422100,Sul,Hidrelétrica,359.57,20736.64,Normal
2024-04-25 20:23:43.422100,Nordeste,Eólica,701.73,12083.08,Manutenção
2026-03-16 20:23:43.422100,Sudeste,Eólica,393.44,16528.06,Normal
2024-10-13 20:23:43.422100,Sul,Termelétrica,250.61,14414.57,Manutenção
2026-04-30 20:23:43.422100,Norte,Solar,486.09,17773.41,Normal
2021-12-25 20:23:43.422100,Nordeste,Eólica,548.01,19860.69,Normal
2022-12-14 20:23:43.422100,Sudeste,Nuclear,598.11,19755.4,Manutenção
2024-01-25 20:23:43.422100,Sudeste,Eólica,392.83,8753.34,Manutenção
2024-12-23 20:23:43.422100,Sudeste,Hidrelétrica,378.49,20839.44,Normal
2021-10-08 20:23:43.422100,Sul,Eólica,572.64,14055.05,Falha
2022-08-20 20:23:43.422100,Nordeste,Solar,552.3,14153.53,Normal
2022-02-16 20:23:43.422100,Centro-Oeste,Termelétrica,685.53,15089.14,Normal
2021-09-16 20:23:43.422100,Sudeste,Hidrelétrica,349.49,17390.21,Falha
2025-09-23 20:23:43.422100,Sudeste,Hidrelétrica,301.67,12490.64,Normal
2023-09-25 20:23:43.422100,Nordeste,Hidrelétrica,410.99,7941.72,Normal
2024-11-10 20:23:43.422100,Nordeste,Termelétrica,654.85,11375.0,Normal
2025-06-17 20:23:43.422100,Nordeste,Nuclear,356.27,17138.16,Normal
2023-11-15 20:23:43.422100,Sul,Hidrelétrica,371.22,10764.08,Manutenção
2023-06-26 20:23:43.422100,Sul,Eólica,452.33,8407.72,Normal
2025-08-15 20:23:43.422100,Norte,Hidrelétrica,567.83,15715.17,Normal
2023-10-06 20:23:43.422100,Nordeste,Eólica,644.13,7287.97,Normal
2023-11-11 20:23:43.422100,Centro-Oeste,Hidrelétrica,408.55,16817.53,Normal
2023-10-07 20:23:43.422100,Sul,Nuclear,741.92,10507.07,Normal
2024-09-06 20:23:43.422100,Sul,Hidrelétrica,360.6,10851.18,Normal
2021-12-07 20:23:43.422100,Sudeste,Solar,535.19,20357.14,Manutenção
2022-10-25 20:23:43.422100,Norte,Eólica,415.68,20461.21,Normal
2023-07-27 20:23:43.422100,Nordeste,Termelétrica,589.81,16493.53,Normal
2024-01-21 20:23:43.422100,Centro-Oeste,Eólica,788.25,15710.07,Normal
2025-10-06 20:23:43.422100,Sul,Hidrelétrica,365.11,15124.45,Normal
2026-05-12 20:23:43.422100,Norte,Hidrelétrica,462.92,7947.39,Normal
2025-04-30 20:23:43.422100,Sudeste,Solar,571.17,6162.82,Normal
2026-02-03 20:23:43.422100,Nordeste,Hidrelétrica,428.48,15778.49,Normal
2025-12-05 20:23:43.422100,Sudeste,Solar,535.63,27385.8,Normal
2021-08-20 20:23:43.422100,Sudeste,Solar,627.42,10031.07,Normal
2026-01-17 20:23:43.422100,Sudeste,Hidrelétrica,529.53,11876.04,Normal
2023-08-04 20:23:43.422100,Sudeste,Termelétrica,257.72,16173.8,Normal
2021-08-16 20:23:43.422100,Sudeste,Eólica,408.86,9356.31,Normal
2025-10-16 20:23:43.422100,Nordeste,Termelétrica,330.54,3582.12,Normal
2024-10-12 20:23:43.422100,Centro-Oeste,Hidrelétrica,278.93,19178.92,Normal
2022-11-01 20:23:43.422100,Sudeste,Termelétrica,685.56,19160.3,Normal
2024-10-02 20:23:43.422100,Norte,Solar,464.47,7465.64,Normal
2025-10-09 20:23:43.422100,Sudeste,Eólica,310.24,9455.78,Normal
2022-01-17 20:23:43.422100,Sul,Eólica,681.98,13717.85,Normal
2022-01-27 20:23:43.422100,Sul,Eólica,598.01,12667.2,Normal
2025-04-14 20:23:43.422100,Sudeste,Termelétrica,246.5,23663.26,Normal
2025-10-04 20:23:43.422100,Norte,Nuclear,557.06,15783.35,Normal
2025-06-06 20:23:43.422100,Sul,Hidrelétrica,600.92,15988.88,Normal
2023-09-24 20:23:43.422100,Sul,Eólica,365.73,13607.19,Normal
2022-06-25 20:23:43.422100,Sudeste,Hidrelétrica,,15762.0,Normal
2021-06-06 20:23:43.422100,Nordeste,Hidrelétrica,549.63,15216.4,Normal
2023-01-31 20:23:43.422100,Centro-Oeste,Hidrelétrica,613.68,14240.48,Normal
2023-08-13 20:23:43.422100,Sudeste,Hidrelétrica,533.83,15028.64,Normal
2023-05-13 20:23:43.422100,Sudeste,Solar,125.12,18804.28,Normal
2024-08-17 20:23:43.422100,Nordeste,Hidrelétrica,307.69,5333.54,Normal
2021-09-15 20:23:43.422100,Nordeste,Termelétrica,512.01,19125.77,Normal
2023-09-09 20:23:43.422100,Sudeste,Hidrelétrica,207.27,16758.71,Falha
2022-02-18 20:23:43.422100,Sudeste,Termelétrica,541.23,12826.04,Normal
2025-03-25 20:23:43.422100,Sudeste,Hidrelétrica,355.13,17556.6,Normal
2024-08-16 20:23:43.422100,Centro-Oeste,Termelétrica,580.18,12476.12,Normal
2024-01-29 20:23:43.422100,Sudeste,Termelétrica,626.75,8810.16,Normal
2025-11-02 20:23:43.422100,Norte,Hidrelétrica,628.07,4679.33,Normal
2024-01-08 20:23:43.422100,Norte,Termelétrica,159.72,19808.8,Normal
2025-05-06 20:23:43.422100,Sudeste,Hidrelétrica,396.63,16556.42,Manutenção
2023-11-21 20:23:43.422100,Nordeste,Hidrelétrica,583.5,13810.77,Normal
2025-12-23 20:23:43.422100,Sudeste,Hidrelétrica,424.41,12633.13,Normal
2025-02-06 20:23:43.422100,Sudeste,Solar,789.04,153886.4,Normal
2023-03-31 20:23:43.422100,Sudeste,Hidrelétrica,647.67,22173.71,Normal
2025-09-19 20:23:43.422100,Sul,Hidrelétrica,579.99,24702.15,Normal
2021-11-20 20:23:43.422100,Nordeste,Hidrelétrica,275.62,8945.84,Normal
2022-11-04 20:23:43.422100,Nordeste,Termelétrica,503.82,2488.31,Normal
2025-01-26 20:23:43.422100,Nordeste,Eólica,290.74,20346.1,Normal
2024-05-23 20:23:43.422100,Sudeste,Hidrelétrica,539.7,19151.37,Falha
2024-01-05 20:23:43.422100,Sudeste,Termelétrica,491.05,11331.08,Normal
2026-04-16 20:23:43.422100,Nordeste,Solar,614.35,10629.41,Normal
2025-09-21 20:23:43.422100,Nordeste,Solar,581.59,4952.2,Normal
2024-09-17 20:23:43.422100,Sul,Hidrelétrica,280.51,15610.91,Normal
2024-04-21 20:23:43.422100,Sudeste,Solar,565.95,16198.77,Normal
2022-10-15 20:23:43.422100,Sudeste,Eólica,462.88,11347.32,Normal
2023-09-24 20:23:43.422100,Sul,Solar,342.09,6520.01,Normal
2024-01-16 20:23:43.422100,Sudeste,Hidrelétrica,452.5,19395.49,Normal
2024-06-01 20:23:43.422100,Nordeste,Eólica,454.84,16679.43,Normal
2022-09-12 20:23:43.422100,Sudeste,Hidrelétrica,624.94,17423.15,Normal
2025-10-20 20:23:43.422100,Centro-Oeste,Hidrelétrica,643.31,23539.35,Normal
2026-04-02 20:23:43.422100,Sudeste,Termelétrica,558.27,4136.84,Normal
2022-11-02 20:23:43.422100,Nordeste,Eólica,619.04,14553.71,Normal
2023-10-25 20:23:43.422100,Centro-Oeste,Termelétrica,500.93,9630.35,Normal
2024-12-25 20:23:43.422100,Sudeste,Eólica,400.06,15303.44,Normal
2025-09-04 20:23:43.422100,Sul,Hidrelétrica,705.44,17870.86,Normal
2022-02-26 20:23:43.422100,Sul,Termelétrica,689.32,25201.02,Normal
2025-09-07 20:23:43.422100,Sudeste,Hidrelétrica,649.62,11367.28,Normal
2021-07-21 20:23:43.422100,Sudeste,Eólica,808.01,17344.88,Normal
2024-05-11 20:23:43.422100,Sul,Eólica,445.27,16272.12,Normal
2023-11-02 20:23:43.422100,Sudeste,Hidrelétrica,554.9,11751.26,Falha
2023-06-12 20:23:43.422100,Sul,Hidrelétrica,375.37,9339.64,Normal
2022-03-01 20:23:43.422100,Sul,Eólica,554.02,20260.45,Normal
2025-06-03 20:23:43.422100,Sudeste,Hidrelétrica,624.32,13252.73,Normal
2023-10-28 20:23:43.422100,Norte,Hidrelétrica,306.23,12767.1,Normal
2025-05-09 20:23:43.422100,Nordeste,Hidrelétrica,345.64,19860.12,Normal
2023-02-19 20:23:43.422100,Centro-Oeste,Hidrelétrica,446.08,7788.65,Normal
